base,ligand,aryl_halide,additive
P2Et,t-BuBrettPhos,1-iodo-4-(trifluoromethyl)benzene,3-phenylisoxazole
P2Et,t-BuBrettPhos,1-chloro-4-methoxybenzene,3-phenylisoxazole
P2Et,t-BuBrettPhos,1-bromo-4-methoxybenzene,3-phenylisoxazole
P2Et,t-BuBrettPhos,1-iodo-4-methoxybenzene,3-phenylisoxazole
P2Et,t-BuBrettPhos,1-chloro-4-ethylbenzene,3-phenylisoxazole
P2Et,t-BuBrettPhos,1-bromo-4-ethylbenzene,3-phenylisoxazole
P2Et,t-BuBrettPhos,1-ethyl-4-iodobenzene,3-phenylisoxazole
P2Et,t-BuBrettPhos,2-chloropyridine,3-phenylisoxazole
P2Et,t-BuBrettPhos,2-bromopyridine,3-phenylisoxazole
P2Et,t-BuBrettPhos,2-iodopyridine,3-phenylisoxazole
P2Et,t-BuBrettPhos,3-chloropyridine,3-phenylisoxazole
P2Et,t-BuBrettPhos,3-bromopyridine,3-phenylisoxazole
P2Et,t-BuBrettPhos,3-iodopyridine,3-phenylisoxazole
P2Et,t-BuBrettPhos,None,3-phenylisoxazole
BTMG,t-BuBrettPhos,1-chloro-4-(trifluoromethyl)benzene,3-phenylisoxazole
BTMG,t-BuBrettPhos,1-bromo-4-(trifluoromethyl)benzene,3-phenylisoxazole
BTMG,t-BuBrettPhos,1-iodo-4-(trifluoromethyl)benzene,3-phenylisoxazole
BTMG,t-BuBrettPhos,1-chloro-4-methoxybenzene,3-phenylisoxazole
BTMG,t-BuBrettPhos,1-bromo-4-methoxybenzene,3-phenylisoxazole
BTMG,t-BuBrettPhos,1-iodo-4-methoxybenzene,3-phenylisoxazole
BTMG,t-BuBrettPhos,1-chloro-4-ethylbenzene,3-phenylisoxazole
BTMG,t-BuBrettPhos,1-bromo-4-ethylbenzene,3-phenylisoxazole
BTMG,t-BuBrettPhos,1-ethyl-4-iodobenzene,3-phenylisoxazole
BTMG,t-BuBrettPhos,2-chloropyridine,3-phenylisoxazole
BTMG,t-BuBrettPhos,2-bromopyridine,3-phenylisoxazole
BTMG,t-BuBrettPhos,2-iodopyridine,3-phenylisoxazole
BTMG,t-BuBrettPhos,3-chloropyridine,3-phenylisoxazole
BTMG,t-BuBrettPhos,3-bromopyridine,3-phenylisoxazole
BTMG,t-BuBrettPhos,None,3-phenylisoxazole
MTBD,t-BuBrettPhos,1-chloro-4-(trifluoromethyl)benzene,3-phenylisoxazole
MTBD,t-BuBrettPhos,1-bromo-4-(trifluoromethyl)benzene,3-phenylisoxazole
MTBD,t-BuBrettPhos,1-iodo-4-(trifluoromethyl)benzene,3-phenylisoxazole
MTBD,t-BuBrettPhos,1-chloro-4-methoxybenzene,3-phenylisoxazole
MTBD,t-BuBrettPhos,1-bromo-4-methoxybenzene,3-phenylisoxazole
MTBD,t-BuBrettPhos,1-iodo-4-methoxybenzene,3-phenylisoxazole
MTBD,t-BuBrettPhos,1-chloro-4-ethylbenzene,3-phenylisoxazole
MTBD,t-BuBrettPhos,1-bromo-4-ethylbenzene,3-phenylisoxazole
MTBD,t-BuBrettPhos,1-ethyl-4-iodobenzene,3-phenylisoxazole
MTBD,t-BuBrettPhos,2-chloropyridine,3-phenylisoxazole
MTBD,t-BuBrettPhos,2-bromopyridine,3-phenylisoxazole
MTBD,t-BuBrettPhos,2-iodopyridine,3-phenylisoxazole
MTBD,t-BuBrettPhos,3-chloropyridine,3-phenylisoxazole
MTBD,t-BuBrettPhos,3-bromopyridine,3-phenylisoxazole
MTBD,t-BuBrettPhos,3-iodopyridine,3-phenylisoxazole
MTBD,t-BuBrettPhos,None,3-phenylisoxazole
P2Et,t-BuBrettPhos,1-chloro-4-(trifluoromethyl)benzene,3-methylisoxazole
P2Et,t-BuBrettPhos,1-bromo-4-(trifluoromethyl)benzene,3-methylisoxazole
P2Et,t-BuBrettPhos,1-iodo-4-(trifluoromethyl)benzene,3-methylisoxazole
P2Et,t-BuBrettPhos,1-chloro-4-methoxybenzene,3-methylisoxazole
P2Et,t-BuBrettPhos,1-bromo-4-methoxybenzene,3-methylisoxazole
P2Et,t-BuBrettPhos,1-iodo-4-methoxybenzene,3-methylisoxazole
P2Et,t-BuBrettPhos,1-chloro-4-ethylbenzene,3-methylisoxazole
P2Et,t-BuBrettPhos,1-bromo-4-ethylbenzene,3-methylisoxazole
P2Et,t-BuBrettPhos,1-ethyl-4-iodobenzene,3-methylisoxazole
P2Et,t-BuBrettPhos,2-chloropyridine,3-methylisoxazole
P2Et,t-BuBrettPhos,2-bromopyridine,3-methylisoxazole
P2Et,t-BuBrettPhos,2-iodopyridine,3-methylisoxazole
P2Et,t-BuBrettPhos,3-chloropyridine,3-methylisoxazole
P2Et,t-BuBrettPhos,3-bromopyridine,3-methylisoxazole
P2Et,t-BuBrettPhos,3-iodopyridine,3-methylisoxazole
P2Et,t-BuBrettPhos,None,3-methylisoxazole
BTMG,t-BuBrettPhos,1-chloro-4-(trifluoromethyl)benzene,3-methylisoxazole
BTMG,t-BuBrettPhos,1-bromo-4-(trifluoromethyl)benzene,3-methylisoxazole
BTMG,t-BuBrettPhos,1-iodo-4-(trifluoromethyl)benzene,3-methylisoxazole
BTMG,t-BuBrettPhos,1-chloro-4-methoxybenzene,3-methylisoxazole
BTMG,t-BuBrettPhos,1-bromo-4-methoxybenzene,3-methylisoxazole
BTMG,t-BuBrettPhos,1-iodo-4-methoxybenzene,3-methylisoxazole
BTMG,t-BuBrettPhos,1-chloro-4-ethylbenzene,3-methylisoxazole
BTMG,t-BuBrettPhos,1-bromo-4-ethylbenzene,3-methylisoxazole
BTMG,t-BuBrettPhos,1-ethyl-4-iodobenzene,3-methylisoxazole
BTMG,t-BuBrettPhos,2-chloropyridine,3-methylisoxazole
BTMG,t-BuBrettPhos,2-bromopyridine,3-methylisoxazole
BTMG,t-BuBrettPhos,2-iodopyridine,3-methylisoxazole
BTMG,t-BuBrettPhos,3-chloropyridine,3-methylisoxazole
BTMG,t-BuBrettPhos,3-bromopyridine,3-methylisoxazole
BTMG,t-BuBrettPhos,3-iodopyridine,3-methylisoxazole
BTMG,t-BuBrettPhos,None,3-methylisoxazole
MTBD,t-BuBrettPhos,1-chloro-4-(trifluoromethyl)benzene,3-methylisoxazole
MTBD,t-BuBrettPhos,1-bromo-4-(trifluoromethyl)benzene,3-methylisoxazole
MTBD,t-BuBrettPhos,1-iodo-4-(trifluoromethyl)benzene,3-methylisoxazole
MTBD,t-BuBrettPhos,1-chloro-4-methoxybenzene,3-methylisoxazole
MTBD,t-BuBrettPhos,1-bromo-4-methoxybenzene,3-methylisoxazole
MTBD,t-BuBrettPhos,1-iodo-4-methoxybenzene,3-methylisoxazole
MTBD,t-BuBrettPhos,1-chloro-4-ethylbenzene,3-methylisoxazole
MTBD,t-BuBrettPhos,1-bromo-4-ethylbenzene,3-methylisoxazole
MTBD,t-BuBrettPhos,1-ethyl-4-iodobenzene,3-methylisoxazole
MTBD,t-BuBrettPhos,2-chloropyridine,3-methylisoxazole
MTBD,t-BuBrettPhos,2-bromopyridine,3-methylisoxazole
MTBD,t-BuBrettPhos,2-iodopyridine,3-methylisoxazole
MTBD,t-BuBrettPhos,3-chloropyridine,3-methylisoxazole
MTBD,t-BuBrettPhos,3-bromopyridine,3-methylisoxazole
MTBD,t-BuBrettPhos,3-iodopyridine,3-methylisoxazole
MTBD,t-BuBrettPhos,None,3-methylisoxazole
P2Et,t-BuBrettPhos,1-chloro-4-(trifluoromethyl)benzene,"5-Phenyl-1,2,4-oxadiazole"
P2Et,t-BuBrettPhos,1-bromo-4-(trifluoromethyl)benzene,"5-Phenyl-1,2,4-oxadiazole"
P2Et,t-BuBrettPhos,1-iodo-4-(trifluoromethyl)benzene,"5-Phenyl-1,2,4-oxadiazole"
P2Et,t-BuBrettPhos,1-chloro-4-methoxybenzene,"5-Phenyl-1,2,4-oxadiazole"
P2Et,t-BuBrettPhos,1-bromo-4-methoxybenzene,"5-Phenyl-1,2,4-oxadiazole"
P2Et,t-BuBrettPhos,1-iodo-4-methoxybenzene,"5-Phenyl-1,2,4-oxadiazole"
P2Et,t-BuBrettPhos,1-chloro-4-ethylbenzene,"5-Phenyl-1,2,4-oxadiazole"
P2Et,t-BuBrettPhos,1-bromo-4-ethylbenzene,"5-Phenyl-1,2,4-oxadiazole"
P2Et,t-BuBrettPhos,1-ethyl-4-iodobenzene,"5-Phenyl-1,2,4-oxadiazole"
P2Et,t-BuBrettPhos,2-chloropyridine,"5-Phenyl-1,2,4-oxadiazole"
P2Et,t-BuBrettPhos,2-bromopyridine,"5-Phenyl-1,2,4-oxadiazole"
P2Et,t-BuBrettPhos,2-iodopyridine,"5-Phenyl-1,2,4-oxadiazole"
P2Et,t-BuBrettPhos,3-chloropyridine,"5-Phenyl-1,2,4-oxadiazole"
P2Et,t-BuBrettPhos,3-bromopyridine,"5-Phenyl-1,2,4-oxadiazole"
P2Et,t-BuBrettPhos,3-iodopyridine,"5-Phenyl-1,2,4-oxadiazole"
P2Et,t-BuBrettPhos,None,"5-Phenyl-1,2,4-oxadiazole"
BTMG,t-BuBrettPhos,1-chloro-4-(trifluoromethyl)benzene,"5-Phenyl-1,2,4-oxadiazole"
BTMG,t-BuBrettPhos,1-bromo-4-(trifluoromethyl)benzene,"5-Phenyl-1,2,4-oxadiazole"
BTMG,t-BuBrettPhos,1-iodo-4-(trifluoromethyl)benzene,"5-Phenyl-1,2,4-oxadiazole"
BTMG,t-BuBrettPhos,1-chloro-4-methoxybenzene,"5-Phenyl-1,2,4-oxadiazole"
BTMG,t-BuBrettPhos,1-bromo-4-methoxybenzene,"5-Phenyl-1,2,4-oxadiazole"
BTMG,t-BuBrettPhos,1-iodo-4-methoxybenzene,"5-Phenyl-1,2,4-oxadiazole"
BTMG,t-BuBrettPhos,1-chloro-4-ethylbenzene,"5-Phenyl-1,2,4-oxadiazole"
BTMG,t-BuBrettPhos,1-bromo-4-ethylbenzene,"5-Phenyl-1,2,4-oxadiazole"
BTMG,t-BuBrettPhos,2-chloropyridine,"5-Phenyl-1,2,4-oxadiazole"
BTMG,t-BuBrettPhos,2-bromopyridine,"5-Phenyl-1,2,4-oxadiazole"
BTMG,t-BuBrettPhos,2-iodopyridine,"5-Phenyl-1,2,4-oxadiazole"
BTMG,t-BuBrettPhos,3-chloropyridine,"5-Phenyl-1,2,4-oxadiazole"
BTMG,t-BuBrettPhos,3-bromopyridine,"5-Phenyl-1,2,4-oxadiazole"
BTMG,t-BuBrettPhos,3-iodopyridine,"5-Phenyl-1,2,4-oxadiazole"
BTMG,t-BuBrettPhos,None,"5-Phenyl-1,2,4-oxadiazole"
MTBD,t-BuBrettPhos,1-chloro-4-(trifluoromethyl)benzene,"5-Phenyl-1,2,4-oxadiazole"
MTBD,t-BuBrettPhos,1-bromo-4-(trifluoromethyl)benzene,"5-Phenyl-1,2,4-oxadiazole"
MTBD,t-BuBrettPhos,1-iodo-4-(trifluoromethyl)benzene,"5-Phenyl-1,2,4-oxadiazole"
MTBD,t-BuBrettPhos,1-chloro-4-methoxybenzene,"5-Phenyl-1,2,4-oxadiazole"
MTBD,t-BuBrettPhos,1-bromo-4-methoxybenzene,"5-Phenyl-1,2,4-oxadiazole"
MTBD,t-BuBrettPhos,1-iodo-4-methoxybenzene,"5-Phenyl-1,2,4-oxadiazole"
MTBD,t-BuBrettPhos,1-chloro-4-ethylbenzene,"5-Phenyl-1,2,4-oxadiazole"
MTBD,t-BuBrettPhos,1-bromo-4-ethylbenzene,"5-Phenyl-1,2,4-oxadiazole"
MTBD,t-BuBrettPhos,1-ethyl-4-iodobenzene,"5-Phenyl-1,2,4-oxadiazole"
MTBD,t-BuBrettPhos,2-chloropyridine,"5-Phenyl-1,2,4-oxadiazole"
MTBD,t-BuBrettPhos,2-bromopyridine,"5-Phenyl-1,2,4-oxadiazole"
MTBD,t-BuBrettPhos,2-iodopyridine,"5-Phenyl-1,2,4-oxadiazole"
MTBD,t-BuBrettPhos,3-chloropyridine,"5-Phenyl-1,2,4-oxadiazole"
MTBD,t-BuBrettPhos,3-bromopyridine,"5-Phenyl-1,2,4-oxadiazole"
MTBD,t-BuBrettPhos,3-iodopyridine,"5-Phenyl-1,2,4-oxadiazole"
MTBD,t-BuBrettPhos,None,"5-Phenyl-1,2,4-oxadiazole"
P2Et,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,4-phenylisoxazole
P2Et,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,4-phenylisoxazole
P2Et,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,4-phenylisoxazole
P2Et,AdBrettPhos,1-chloro-4-methoxybenzene,4-phenylisoxazole
P2Et,AdBrettPhos,1-bromo-4-methoxybenzene,4-phenylisoxazole
P2Et,AdBrettPhos,1-iodo-4-methoxybenzene,4-phenylisoxazole
P2Et,AdBrettPhos,1-chloro-4-ethylbenzene,4-phenylisoxazole
P2Et,AdBrettPhos,1-bromo-4-ethylbenzene,4-phenylisoxazole
P2Et,AdBrettPhos,1-ethyl-4-iodobenzene,4-phenylisoxazole
P2Et,AdBrettPhos,2-chloropyridine,4-phenylisoxazole
P2Et,AdBrettPhos,2-bromopyridine,4-phenylisoxazole
P2Et,AdBrettPhos,2-iodopyridine,4-phenylisoxazole
P2Et,AdBrettPhos,3-chloropyridine,4-phenylisoxazole
P2Et,AdBrettPhos,3-bromopyridine,4-phenylisoxazole
P2Et,AdBrettPhos,3-iodopyridine,4-phenylisoxazole
P2Et,AdBrettPhos,None,4-phenylisoxazole
BTMG,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,4-phenylisoxazole
BTMG,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,4-phenylisoxazole
BTMG,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,4-phenylisoxazole
BTMG,AdBrettPhos,1-chloro-4-methoxybenzene,4-phenylisoxazole
BTMG,AdBrettPhos,1-bromo-4-methoxybenzene,4-phenylisoxazole
BTMG,AdBrettPhos,1-iodo-4-methoxybenzene,4-phenylisoxazole
BTMG,AdBrettPhos,1-chloro-4-ethylbenzene,4-phenylisoxazole
BTMG,AdBrettPhos,1-bromo-4-ethylbenzene,4-phenylisoxazole
BTMG,AdBrettPhos,1-ethyl-4-iodobenzene,4-phenylisoxazole
BTMG,AdBrettPhos,2-chloropyridine,4-phenylisoxazole
BTMG,AdBrettPhos,2-bromopyridine,4-phenylisoxazole
BTMG,AdBrettPhos,2-iodopyridine,4-phenylisoxazole
BTMG,AdBrettPhos,3-chloropyridine,4-phenylisoxazole
BTMG,AdBrettPhos,3-bromopyridine,4-phenylisoxazole
BTMG,AdBrettPhos,3-iodopyridine,4-phenylisoxazole
BTMG,AdBrettPhos,None,4-phenylisoxazole
MTBD,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,4-phenylisoxazole
MTBD,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,4-phenylisoxazole
MTBD,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,4-phenylisoxazole
MTBD,AdBrettPhos,1-chloro-4-methoxybenzene,4-phenylisoxazole
MTBD,AdBrettPhos,1-bromo-4-methoxybenzene,4-phenylisoxazole
MTBD,AdBrettPhos,1-iodo-4-methoxybenzene,4-phenylisoxazole
MTBD,AdBrettPhos,1-chloro-4-ethylbenzene,4-phenylisoxazole
MTBD,AdBrettPhos,1-bromo-4-ethylbenzene,4-phenylisoxazole
MTBD,AdBrettPhos,1-ethyl-4-iodobenzene,4-phenylisoxazole
MTBD,AdBrettPhos,2-chloropyridine,4-phenylisoxazole
MTBD,AdBrettPhos,2-bromopyridine,4-phenylisoxazole
MTBD,AdBrettPhos,2-iodopyridine,4-phenylisoxazole
MTBD,AdBrettPhos,3-chloropyridine,4-phenylisoxazole
MTBD,AdBrettPhos,3-bromopyridine,4-phenylisoxazole
MTBD,AdBrettPhos,3-iodopyridine,4-phenylisoxazole
MTBD,AdBrettPhos,None,4-phenylisoxazole
P2Et,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,3-phenylisoxazole
P2Et,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,3-phenylisoxazole
P2Et,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,3-phenylisoxazole
P2Et,AdBrettPhos,1-chloro-4-methoxybenzene,3-phenylisoxazole
P2Et,AdBrettPhos,1-bromo-4-methoxybenzene,3-phenylisoxazole
P2Et,AdBrettPhos,1-iodo-4-methoxybenzene,3-phenylisoxazole
P2Et,AdBrettPhos,1-chloro-4-ethylbenzene,3-phenylisoxazole
P2Et,AdBrettPhos,1-bromo-4-ethylbenzene,3-phenylisoxazole
P2Et,AdBrettPhos,1-ethyl-4-iodobenzene,3-phenylisoxazole
P2Et,AdBrettPhos,2-chloropyridine,3-phenylisoxazole
P2Et,AdBrettPhos,2-bromopyridine,3-phenylisoxazole
P2Et,AdBrettPhos,2-iodopyridine,3-phenylisoxazole
P2Et,AdBrettPhos,3-chloropyridine,3-phenylisoxazole
P2Et,AdBrettPhos,3-bromopyridine,3-phenylisoxazole
P2Et,AdBrettPhos,3-iodopyridine,3-phenylisoxazole
P2Et,AdBrettPhos,None,3-phenylisoxazole
BTMG,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,3-phenylisoxazole
BTMG,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,3-phenylisoxazole
BTMG,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,3-phenylisoxazole
BTMG,AdBrettPhos,1-chloro-4-methoxybenzene,3-phenylisoxazole
BTMG,AdBrettPhos,1-bromo-4-methoxybenzene,3-phenylisoxazole
BTMG,AdBrettPhos,1-iodo-4-methoxybenzene,3-phenylisoxazole
BTMG,AdBrettPhos,1-chloro-4-ethylbenzene,3-phenylisoxazole
BTMG,AdBrettPhos,1-bromo-4-ethylbenzene,3-phenylisoxazole
BTMG,AdBrettPhos,1-ethyl-4-iodobenzene,3-phenylisoxazole
BTMG,AdBrettPhos,2-chloropyridine,3-phenylisoxazole
BTMG,AdBrettPhos,2-bromopyridine,3-phenylisoxazole
BTMG,AdBrettPhos,2-iodopyridine,3-phenylisoxazole
BTMG,AdBrettPhos,3-chloropyridine,3-phenylisoxazole
BTMG,AdBrettPhos,3-bromopyridine,3-phenylisoxazole
BTMG,AdBrettPhos,3-iodopyridine,3-phenylisoxazole
BTMG,AdBrettPhos,None,3-phenylisoxazole
MTBD,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,3-phenylisoxazole
MTBD,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,3-phenylisoxazole
MTBD,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,3-phenylisoxazole
MTBD,AdBrettPhos,1-chloro-4-methoxybenzene,3-phenylisoxazole
MTBD,AdBrettPhos,1-bromo-4-methoxybenzene,3-phenylisoxazole
MTBD,AdBrettPhos,1-iodo-4-methoxybenzene,3-phenylisoxazole
MTBD,AdBrettPhos,1-chloro-4-ethylbenzene,3-phenylisoxazole
MTBD,AdBrettPhos,1-bromo-4-ethylbenzene,3-phenylisoxazole
MTBD,AdBrettPhos,1-ethyl-4-iodobenzene,3-phenylisoxazole
MTBD,AdBrettPhos,2-chloropyridine,3-phenylisoxazole
MTBD,AdBrettPhos,2-bromopyridine,3-phenylisoxazole
MTBD,AdBrettPhos,2-iodopyridine,3-phenylisoxazole
MTBD,AdBrettPhos,3-chloropyridine,3-phenylisoxazole
MTBD,AdBrettPhos,3-bromopyridine,3-phenylisoxazole
MTBD,AdBrettPhos,3-iodopyridine,3-phenylisoxazole
MTBD,AdBrettPhos,None,3-phenylisoxazole
P2Et,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,3-methylisoxazole
P2Et,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,3-methylisoxazole
P2Et,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,3-methylisoxazole
P2Et,AdBrettPhos,1-chloro-4-methoxybenzene,3-methylisoxazole
P2Et,AdBrettPhos,1-bromo-4-methoxybenzene,3-methylisoxazole
P2Et,AdBrettPhos,1-iodo-4-methoxybenzene,3-methylisoxazole
P2Et,AdBrettPhos,1-chloro-4-ethylbenzene,3-methylisoxazole
P2Et,AdBrettPhos,1-bromo-4-ethylbenzene,3-methylisoxazole
P2Et,AdBrettPhos,1-ethyl-4-iodobenzene,3-methylisoxazole
P2Et,AdBrettPhos,2-chloropyridine,3-methylisoxazole
P2Et,AdBrettPhos,2-bromopyridine,3-methylisoxazole
P2Et,AdBrettPhos,2-iodopyridine,3-methylisoxazole
P2Et,AdBrettPhos,3-chloropyridine,3-methylisoxazole
P2Et,AdBrettPhos,3-bromopyridine,3-methylisoxazole
P2Et,AdBrettPhos,3-iodopyridine,3-methylisoxazole
P2Et,AdBrettPhos,None,3-methylisoxazole
BTMG,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,3-methylisoxazole
BTMG,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,3-methylisoxazole
BTMG,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,3-methylisoxazole
BTMG,AdBrettPhos,1-chloro-4-methoxybenzene,3-methylisoxazole
BTMG,AdBrettPhos,1-bromo-4-methoxybenzene,3-methylisoxazole
BTMG,AdBrettPhos,1-iodo-4-methoxybenzene,3-methylisoxazole
BTMG,AdBrettPhos,1-chloro-4-ethylbenzene,3-methylisoxazole
BTMG,AdBrettPhos,1-bromo-4-ethylbenzene,3-methylisoxazole
BTMG,AdBrettPhos,1-ethyl-4-iodobenzene,3-methylisoxazole
BTMG,AdBrettPhos,2-chloropyridine,3-methylisoxazole
BTMG,AdBrettPhos,2-bromopyridine,3-methylisoxazole
BTMG,AdBrettPhos,2-iodopyridine,3-methylisoxazole
BTMG,AdBrettPhos,3-chloropyridine,3-methylisoxazole
BTMG,AdBrettPhos,3-bromopyridine,3-methylisoxazole
BTMG,AdBrettPhos,3-iodopyridine,3-methylisoxazole
BTMG,AdBrettPhos,None,3-methylisoxazole
MTBD,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,3-methylisoxazole
MTBD,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,3-methylisoxazole
MTBD,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,3-methylisoxazole
MTBD,AdBrettPhos,1-chloro-4-methoxybenzene,3-methylisoxazole
MTBD,AdBrettPhos,1-bromo-4-methoxybenzene,3-methylisoxazole
MTBD,AdBrettPhos,1-iodo-4-methoxybenzene,3-methylisoxazole
MTBD,AdBrettPhos,1-chloro-4-ethylbenzene,3-methylisoxazole
MTBD,AdBrettPhos,1-bromo-4-ethylbenzene,3-methylisoxazole
MTBD,AdBrettPhos,1-ethyl-4-iodobenzene,3-methylisoxazole
MTBD,AdBrettPhos,2-chloropyridine,3-methylisoxazole
MTBD,AdBrettPhos,2-bromopyridine,3-methylisoxazole
MTBD,AdBrettPhos,2-iodopyridine,3-methylisoxazole
MTBD,AdBrettPhos,3-chloropyridine,3-methylisoxazole
MTBD,AdBrettPhos,3-bromopyridine,3-methylisoxazole
MTBD,AdBrettPhos,3-iodopyridine,3-methylisoxazole
MTBD,AdBrettPhos,None,3-methylisoxazole
P2Et,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,"5-Phenyl-1,2,4-oxadiazole"
P2Et,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,"5-Phenyl-1,2,4-oxadiazole"
P2Et,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,"5-Phenyl-1,2,4-oxadiazole"
P2Et,AdBrettPhos,1-chloro-4-methoxybenzene,"5-Phenyl-1,2,4-oxadiazole"
P2Et,AdBrettPhos,1-bromo-4-methoxybenzene,"5-Phenyl-1,2,4-oxadiazole"
P2Et,AdBrettPhos,1-iodo-4-methoxybenzene,"5-Phenyl-1,2,4-oxadiazole"
P2Et,AdBrettPhos,1-chloro-4-ethylbenzene,"5-Phenyl-1,2,4-oxadiazole"
P2Et,AdBrettPhos,1-bromo-4-ethylbenzene,"5-Phenyl-1,2,4-oxadiazole"
P2Et,AdBrettPhos,1-ethyl-4-iodobenzene,"5-Phenyl-1,2,4-oxadiazole"
P2Et,AdBrettPhos,2-chloropyridine,"5-Phenyl-1,2,4-oxadiazole"
P2Et,AdBrettPhos,2-bromopyridine,"5-Phenyl-1,2,4-oxadiazole"
P2Et,AdBrettPhos,2-iodopyridine,"5-Phenyl-1,2,4-oxadiazole"
P2Et,AdBrettPhos,3-chloropyridine,"5-Phenyl-1,2,4-oxadiazole"
P2Et,AdBrettPhos,3-bromopyridine,"5-Phenyl-1,2,4-oxadiazole"
P2Et,AdBrettPhos,3-iodopyridine,"5-Phenyl-1,2,4-oxadiazole"
P2Et,AdBrettPhos,None,"5-Phenyl-1,2,4-oxadiazole"
BTMG,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,"5-Phenyl-1,2,4-oxadiazole"
BTMG,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,"5-Phenyl-1,2,4-oxadiazole"
BTMG,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,"5-Phenyl-1,2,4-oxadiazole"
BTMG,AdBrettPhos,1-chloro-4-methoxybenzene,"5-Phenyl-1,2,4-oxadiazole"
BTMG,AdBrettPhos,1-bromo-4-methoxybenzene,"5-Phenyl-1,2,4-oxadiazole"
BTMG,AdBrettPhos,1-iodo-4-methoxybenzene,"5-Phenyl-1,2,4-oxadiazole"
BTMG,AdBrettPhos,1-chloro-4-ethylbenzene,"5-Phenyl-1,2,4-oxadiazole"
BTMG,AdBrettPhos,1-bromo-4-ethylbenzene,"5-Phenyl-1,2,4-oxadiazole"
BTMG,AdBrettPhos,1-ethyl-4-iodobenzene,"5-Phenyl-1,2,4-oxadiazole"
BTMG,AdBrettPhos,2-bromopyridine,"5-Phenyl-1,2,4-oxadiazole"
BTMG,AdBrettPhos,2-iodopyridine,"5-Phenyl-1,2,4-oxadiazole"
BTMG,AdBrettPhos,3-chloropyridine,"5-Phenyl-1,2,4-oxadiazole"
BTMG,AdBrettPhos,3-bromopyridine,"5-Phenyl-1,2,4-oxadiazole"
BTMG,AdBrettPhos,3-iodopyridine,"5-Phenyl-1,2,4-oxadiazole"
BTMG,AdBrettPhos,None,"5-Phenyl-1,2,4-oxadiazole"
MTBD,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,"5-Phenyl-1,2,4-oxadiazole"
MTBD,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,"5-Phenyl-1,2,4-oxadiazole"
MTBD,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,"5-Phenyl-1,2,4-oxadiazole"
MTBD,AdBrettPhos,1-chloro-4-methoxybenzene,"5-Phenyl-1,2,4-oxadiazole"
MTBD,AdBrettPhos,1-bromo-4-methoxybenzene,"5-Phenyl-1,2,4-oxadiazole"
MTBD,AdBrettPhos,1-iodo-4-methoxybenzene,"5-Phenyl-1,2,4-oxadiazole"
MTBD,AdBrettPhos,1-chloro-4-ethylbenzene,"5-Phenyl-1,2,4-oxadiazole"
MTBD,AdBrettPhos,1-bromo-4-ethylbenzene,"5-Phenyl-1,2,4-oxadiazole"
MTBD,AdBrettPhos,1-ethyl-4-iodobenzene,"5-Phenyl-1,2,4-oxadiazole"
MTBD,AdBrettPhos,2-chloropyridine,"5-Phenyl-1,2,4-oxadiazole"
MTBD,AdBrettPhos,2-bromopyridine,"5-Phenyl-1,2,4-oxadiazole"
MTBD,AdBrettPhos,2-iodopyridine,"5-Phenyl-1,2,4-oxadiazole"
MTBD,AdBrettPhos,3-chloropyridine,"5-Phenyl-1,2,4-oxadiazole"
