base,ligand,aryl_halide,additive,yield
P2Et,t-BuBrettPhos,1-bromo-4-(trifluoromethyl)benzene,3-phenylisoxazole,32.41068171
P2Et,t-BuBrettPhos,1-iodo-4-(trifluoromethyl)benzene,3-phenylisoxazole,34.60429695
P2Et,t-BuBrettPhos,1-chloro-4-methoxybenzene,3-phenylisoxazole,0.51807887
P2Et,t-BuBrettPhos,1-bromo-4-methoxybenzene,3-phenylisoxazole,38.44240466
P2Et,t-BuBrettPhos,1-iodo-4-methoxybenzene,3-phenylisoxazole,50.89816476
P2Et,t-BuBrettPhos,1-chloro-4-ethylbenzene,3-phenylisoxazole,5.429390182
P2Et,t-BuBrettPhos,1-bromo-4-ethylbenzene,3-phenylisoxazole,70.22907456
P2Et,t-BuBrettPhos,1-ethyl-4-iodobenzene,3-phenylisoxazole,73.4448659
P2Et,t-BuBrettPhos,2-chloropyridine,3-phenylisoxazole,68.99091328
P2Et,t-BuBrettPhos,2-bromopyridine,3-phenylisoxazole,87.93113193
P2Et,t-BuBrettPhos,2-iodopyridine,3-phenylisoxazole,89.46707858
P2Et,t-BuBrettPhos,3-chloropyridine,3-phenylisoxazole,6.160292213
P2Et,t-BuBrettPhos,3-bromopyridine,3-phenylisoxazole,4.80921591
P2Et,t-BuBrettPhos,3-iodopyridine,3-phenylisoxazole,4.592618792
P2Et,t-BuBrettPhos,None,3-phenylisoxazole,0.0
BTMG,t-BuBrettPhos,1-chloro-4-(trifluoromethyl)benzene,3-phenylisoxazole,25.85124884
BTMG,t-BuBrettPhos,1-bromo-4-(trifluoromethyl)benzene,3-phenylisoxazole,48.4805474
BTMG,t-BuBrettPhos,1-iodo-4-(trifluoromethyl)benzene,3-phenylisoxazole,47.29404915
BTMG,t-BuBrettPhos,1-chloro-4-methoxybenzene,3-phenylisoxazole,0.682447226
BTMG,t-BuBrettPhos,1-bromo-4-methoxybenzene,3-phenylisoxazole,40.82349272
BTMG,t-BuBrettPhos,1-iodo-4-methoxybenzene,3-phenylisoxazole,45.50089871
BTMG,t-BuBrettPhos,1-chloro-4-ethylbenzene,3-phenylisoxazole,2.461539411
BTMG,t-BuBrettPhos,1-bromo-4-ethylbenzene,3-phenylisoxazole,73.58359974
BTMG,t-BuBrettPhos,1-ethyl-4-iodobenzene,3-phenylisoxazole,79.18190676
BTMG,t-BuBrettPhos,2-chloropyridine,3-phenylisoxazole,78.17281005
BTMG,t-BuBrettPhos,2-bromopyridine,3-phenylisoxazole,84.44355873
BTMG,t-BuBrettPhos,2-iodopyridine,3-phenylisoxazole,91.20970452
BTMG,t-BuBrettPhos,3-chloropyridine,3-phenylisoxazole,40.48243437
BTMG,t-BuBrettPhos,3-bromopyridine,3-phenylisoxazole,78.37132703
BTMG,t-BuBrettPhos,None,3-phenylisoxazole,0.0
MTBD,t-BuBrettPhos,1-chloro-4-(trifluoromethyl)benzene,3-phenylisoxazole,23.89038147
MTBD,t-BuBrettPhos,1-bromo-4-(trifluoromethyl)benzene,3-phenylisoxazole,46.79588748
MTBD,t-BuBrettPhos,1-iodo-4-(trifluoromethyl)benzene,3-phenylisoxazole,46.14092963
MTBD,t-BuBrettPhos,1-chloro-4-methoxybenzene,3-phenylisoxazole,0.81239337
MTBD,t-BuBrettPhos,1-bromo-4-methoxybenzene,3-phenylisoxazole,34.83452753
MTBD,t-BuBrettPhos,1-iodo-4-methoxybenzene,3-phenylisoxazole,44.26066466
MTBD,t-BuBrettPhos,1-chloro-4-ethylbenzene,3-phenylisoxazole,9.034825048
MTBD,t-BuBrettPhos,1-bromo-4-ethylbenzene,3-phenylisoxazole,74.23566846
MTBD,t-BuBrettPhos,1-ethyl-4-iodobenzene,3-phenylisoxazole,78.10978605
MTBD,t-BuBrettPhos,2-chloropyridine,3-phenylisoxazole,86.12188158
MTBD,t-BuBrettPhos,2-bromopyridine,3-phenylisoxazole,87.95919128
MTBD,t-BuBrettPhos,2-iodopyridine,3-phenylisoxazole,92.35381549
MTBD,t-BuBrettPhos,3-chloropyridine,3-phenylisoxazole,42.37662469
MTBD,t-BuBrettPhos,3-bromopyridine,3-phenylisoxazole,89.5866498
MTBD,t-BuBrettPhos,3-iodopyridine,3-phenylisoxazole,88.35188783
MTBD,t-BuBrettPhos,None,3-phenylisoxazole,0.0
P2Et,t-BuBrettPhos,1-chloro-4-(trifluoromethyl)benzene,3-methylisoxazole,1.039364305
P2Et,t-BuBrettPhos,1-bromo-4-(trifluoromethyl)benzene,3-methylisoxazole,23.78240992
P2Et,t-BuBrettPhos,1-iodo-4-(trifluoromethyl)benzene,3-methylisoxazole,28.58196621
P2Et,t-BuBrettPhos,1-chloro-4-methoxybenzene,3-methylisoxazole,0.0
P2Et,t-BuBrettPhos,1-bromo-4-methoxybenzene,3-methylisoxazole,44.72607544
P2Et,t-BuBrettPhos,1-iodo-4-methoxybenzene,3-methylisoxazole,37.40734019
P2Et,t-BuBrettPhos,1-chloro-4-ethylbenzene,3-methylisoxazole,7.259312325
P2Et,t-BuBrettPhos,1-bromo-4-ethylbenzene,3-methylisoxazole,68.29340203
P2Et,t-BuBrettPhos,1-ethyl-4-iodobenzene,3-methylisoxazole,71.5462211
P2Et,t-BuBrettPhos,2-chloropyridine,3-methylisoxazole,69.08248124
P2Et,t-BuBrettPhos,2-bromopyridine,3-methylisoxazole,88.30829539
P2Et,t-BuBrettPhos,2-iodopyridine,3-methylisoxazole,92.90401218
P2Et,t-BuBrettPhos,3-chloropyridine,3-methylisoxazole,1.691952122
P2Et,t-BuBrettPhos,3-bromopyridine,3-methylisoxazole,0.955483806
P2Et,t-BuBrettPhos,3-iodopyridine,3-methylisoxazole,0.597977578
P2Et,t-BuBrettPhos,None,3-methylisoxazole,0.0
BTMG,t-BuBrettPhos,1-chloro-4-(trifluoromethyl)benzene,3-methylisoxazole,13.50296194
BTMG,t-BuBrettPhos,1-bromo-4-(trifluoromethyl)benzene,3-methylisoxazole,48.49744103
BTMG,t-BuBrettPhos,1-iodo-4-(trifluoromethyl)benzene,3-methylisoxazole,50.86308576
BTMG,t-BuBrettPhos,1-chloro-4-methoxybenzene,3-methylisoxazole,0.0
BTMG,t-BuBrettPhos,1-bromo-4-methoxybenzene,3-methylisoxazole,47.57684436
BTMG,t-BuBrettPhos,1-iodo-4-methoxybenzene,3-methylisoxazole,54.42113597
BTMG,t-BuBrettPhos,1-chloro-4-ethylbenzene,3-methylisoxazole,0.0
BTMG,t-BuBrettPhos,1-bromo-4-ethylbenzene,3-methylisoxazole,77.66498135
BTMG,t-BuBrettPhos,1-ethyl-4-iodobenzene,3-methylisoxazole,81.47790375
BTMG,t-BuBrettPhos,2-chloropyridine,3-methylisoxazole,63.40623793
BTMG,t-BuBrettPhos,2-bromopyridine,3-methylisoxazole,77.4707991
BTMG,t-BuBrettPhos,2-iodopyridine,3-methylisoxazole,90.37135809
BTMG,t-BuBrettPhos,3-chloropyridine,3-methylisoxazole,13.89042777
BTMG,t-BuBrettPhos,3-bromopyridine,3-methylisoxazole,81.62368897
BTMG,t-BuBrettPhos,3-iodopyridine,3-methylisoxazole,83.33821324
BTMG,t-BuBrettPhos,None,3-methylisoxazole,0.0
MTBD,t-BuBrettPhos,1-chloro-4-(trifluoromethyl)benzene,3-methylisoxazole,18.21528105
MTBD,t-BuBrettPhos,1-bromo-4-(trifluoromethyl)benzene,3-methylisoxazole,49.51819322
MTBD,t-BuBrettPhos,1-iodo-4-(trifluoromethyl)benzene,3-methylisoxazole,47.67937659
MTBD,t-BuBrettPhos,1-chloro-4-methoxybenzene,3-methylisoxazole,0.354218547
MTBD,t-BuBrettPhos,1-bromo-4-methoxybenzene,3-methylisoxazole,48.43208177
MTBD,t-BuBrettPhos,1-iodo-4-methoxybenzene,3-methylisoxazole,43.57558027
MTBD,t-BuBrettPhos,1-chloro-4-ethylbenzene,3-methylisoxazole,4.2283815680000005
MTBD,t-BuBrettPhos,1-bromo-4-ethylbenzene,3-methylisoxazole,79.45834404
MTBD,t-BuBrettPhos,1-ethyl-4-iodobenzene,3-methylisoxazole,79.06108402
MTBD,t-BuBrettPhos,2-chloropyridine,3-methylisoxazole,87.76406197
MTBD,t-BuBrettPhos,2-bromopyridine,3-methylisoxazole,93.03255731
MTBD,t-BuBrettPhos,2-iodopyridine,3-methylisoxazole,98.84920594
MTBD,t-BuBrettPhos,3-chloropyridine,3-methylisoxazole,14.59032311
MTBD,t-BuBrettPhos,3-bromopyridine,3-methylisoxazole,93.74857618
MTBD,t-BuBrettPhos,3-iodopyridine,3-methylisoxazole,93.10117477
MTBD,t-BuBrettPhos,None,3-methylisoxazole,0.0
P2Et,t-BuBrettPhos,1-chloro-4-(trifluoromethyl)benzene,"5-Phenyl-1,2,4-oxadiazole",3.63508139
P2Et,t-BuBrettPhos,1-bromo-4-(trifluoromethyl)benzene,"5-Phenyl-1,2,4-oxadiazole",8.251812755
P2Et,t-BuBrettPhos,1-iodo-4-(trifluoromethyl)benzene,"5-Phenyl-1,2,4-oxadiazole",8.371090186
P2Et,t-BuBrettPhos,1-chloro-4-methoxybenzene,"5-Phenyl-1,2,4-oxadiazole",0.464178524
P2Et,t-BuBrettPhos,1-bromo-4-methoxybenzene,"5-Phenyl-1,2,4-oxadiazole",9.793873198
P2Et,t-BuBrettPhos,1-iodo-4-methoxybenzene,"5-Phenyl-1,2,4-oxadiazole",10.66750923
P2Et,t-BuBrettPhos,1-chloro-4-ethylbenzene,"5-Phenyl-1,2,4-oxadiazole",6.254328913
P2Et,t-BuBrettPhos,1-bromo-4-ethylbenzene,"5-Phenyl-1,2,4-oxadiazole",12.75985148
P2Et,t-BuBrettPhos,1-ethyl-4-iodobenzene,"5-Phenyl-1,2,4-oxadiazole",19.90817203
P2Et,t-BuBrettPhos,2-chloropyridine,"5-Phenyl-1,2,4-oxadiazole",22.79957962
P2Et,t-BuBrettPhos,2-bromopyridine,"5-Phenyl-1,2,4-oxadiazole",21.49557132
P2Et,t-BuBrettPhos,2-iodopyridine,"5-Phenyl-1,2,4-oxadiazole",22.11361026
P2Et,t-BuBrettPhos,3-chloropyridine,"5-Phenyl-1,2,4-oxadiazole",0.0
P2Et,t-BuBrettPhos,3-bromopyridine,"5-Phenyl-1,2,4-oxadiazole",0.0
P2Et,t-BuBrettPhos,3-iodopyridine,"5-Phenyl-1,2,4-oxadiazole",0.0
P2Et,t-BuBrettPhos,None,"5-Phenyl-1,2,4-oxadiazole",0.0
BTMG,t-BuBrettPhos,1-chloro-4-(trifluoromethyl)benzene,"5-Phenyl-1,2,4-oxadiazole",0.0
BTMG,t-BuBrettPhos,1-bromo-4-(trifluoromethyl)benzene,"5-Phenyl-1,2,4-oxadiazole",0.666561482
BTMG,t-BuBrettPhos,1-iodo-4-(trifluoromethyl)benzene,"5-Phenyl-1,2,4-oxadiazole",0.805677293
BTMG,t-BuBrettPhos,1-chloro-4-methoxybenzene,"5-Phenyl-1,2,4-oxadiazole",0.0
BTMG,t-BuBrettPhos,1-bromo-4-methoxybenzene,"5-Phenyl-1,2,4-oxadiazole",0.643748157
BTMG,t-BuBrettPhos,1-iodo-4-methoxybenzene,"5-Phenyl-1,2,4-oxadiazole",1.179429435
BTMG,t-BuBrettPhos,1-chloro-4-ethylbenzene,"5-Phenyl-1,2,4-oxadiazole",0.0
BTMG,t-BuBrettPhos,1-bromo-4-ethylbenzene,"5-Phenyl-1,2,4-oxadiazole",0.0
BTMG,t-BuBrettPhos,2-chloropyridine,"5-Phenyl-1,2,4-oxadiazole",3.0459951810000003
BTMG,t-BuBrettPhos,2-bromopyridine,"5-Phenyl-1,2,4-oxadiazole",2.746121216
BTMG,t-BuBrettPhos,2-iodopyridine,"5-Phenyl-1,2,4-oxadiazole",3.990503358
BTMG,t-BuBrettPhos,3-chloropyridine,"5-Phenyl-1,2,4-oxadiazole",20.46026555
BTMG,t-BuBrettPhos,3-bromopyridine,"5-Phenyl-1,2,4-oxadiazole",21.99352991
BTMG,t-BuBrettPhos,3-iodopyridine,"5-Phenyl-1,2,4-oxadiazole",24.09811757
BTMG,t-BuBrettPhos,None,"5-Phenyl-1,2,4-oxadiazole",0.0
MTBD,t-BuBrettPhos,1-chloro-4-(trifluoromethyl)benzene,"5-Phenyl-1,2,4-oxadiazole",7.811035953999999
MTBD,t-BuBrettPhos,1-bromo-4-(trifluoromethyl)benzene,"5-Phenyl-1,2,4-oxadiazole",12.91242154
MTBD,t-BuBrettPhos,1-iodo-4-(trifluoromethyl)benzene,"5-Phenyl-1,2,4-oxadiazole",14.75254468
MTBD,t-BuBrettPhos,1-chloro-4-methoxybenzene,"5-Phenyl-1,2,4-oxadiazole",0.447009792
MTBD,t-BuBrettPhos,1-bromo-4-methoxybenzene,"5-Phenyl-1,2,4-oxadiazole",6.245379727
MTBD,t-BuBrettPhos,1-iodo-4-methoxybenzene,"5-Phenyl-1,2,4-oxadiazole",10.13869105
MTBD,t-BuBrettPhos,1-chloro-4-ethylbenzene,"5-Phenyl-1,2,4-oxadiazole",7.023455372000001
MTBD,t-BuBrettPhos,1-bromo-4-ethylbenzene,"5-Phenyl-1,2,4-oxadiazole",21.60951607
MTBD,t-BuBrettPhos,1-ethyl-4-iodobenzene,"5-Phenyl-1,2,4-oxadiazole",30.16538696
MTBD,t-BuBrettPhos,2-chloropyridine,"5-Phenyl-1,2,4-oxadiazole",58.61425338
MTBD,t-BuBrettPhos,2-bromopyridine,"5-Phenyl-1,2,4-oxadiazole",71.25057447
MTBD,t-BuBrettPhos,2-iodopyridine,"5-Phenyl-1,2,4-oxadiazole",87.4496615
MTBD,t-BuBrettPhos,3-chloropyridine,"5-Phenyl-1,2,4-oxadiazole",29.44102359
MTBD,t-BuBrettPhos,3-bromopyridine,"5-Phenyl-1,2,4-oxadiazole",39.52795027
MTBD,t-BuBrettPhos,3-iodopyridine,"5-Phenyl-1,2,4-oxadiazole",43.52746752
MTBD,t-BuBrettPhos,None,"5-Phenyl-1,2,4-oxadiazole",0.0
P2Et,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,4-phenylisoxazole,9.062775444
P2Et,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,4-phenylisoxazole,13.5242012
P2Et,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,4-phenylisoxazole,13.8481868
P2Et,AdBrettPhos,1-chloro-4-methoxybenzene,4-phenylisoxazole,1.858564029
P2Et,AdBrettPhos,1-bromo-4-methoxybenzene,4-phenylisoxazole,13.88581248
P2Et,AdBrettPhos,1-iodo-4-methoxybenzene,4-phenylisoxazole,16.72117045
P2Et,AdBrettPhos,1-chloro-4-ethylbenzene,4-phenylisoxazole,6.264897465
P2Et,AdBrettPhos,1-bromo-4-ethylbenzene,4-phenylisoxazole,23.31600153
P2Et,AdBrettPhos,1-ethyl-4-iodobenzene,4-phenylisoxazole,26.3918508
P2Et,AdBrettPhos,2-chloropyridine,4-phenylisoxazole,19.27582448
P2Et,AdBrettPhos,2-bromopyridine,4-phenylisoxazole,20.15990301
P2Et,AdBrettPhos,2-iodopyridine,4-phenylisoxazole,27.24737039
P2Et,AdBrettPhos,3-chloropyridine,4-phenylisoxazole,68.47251074
P2Et,AdBrettPhos,3-bromopyridine,4-phenylisoxazole,71.41375314
P2Et,AdBrettPhos,3-iodopyridine,4-phenylisoxazole,68.57486471
P2Et,AdBrettPhos,None,4-phenylisoxazole,0.0
BTMG,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,4-phenylisoxazole,3.309805744
BTMG,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,4-phenylisoxazole,19.84794125
BTMG,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,4-phenylisoxazole,35.66483427
BTMG,AdBrettPhos,1-chloro-4-methoxybenzene,4-phenylisoxazole,0.0
BTMG,AdBrettPhos,1-bromo-4-methoxybenzene,4-phenylisoxazole,15.1448727
BTMG,AdBrettPhos,1-iodo-4-methoxybenzene,4-phenylisoxazole,47.46105675
BTMG,AdBrettPhos,1-chloro-4-ethylbenzene,4-phenylisoxazole,0.620480408
BTMG,AdBrettPhos,1-bromo-4-ethylbenzene,4-phenylisoxazole,27.30055458
BTMG,AdBrettPhos,1-ethyl-4-iodobenzene,4-phenylisoxazole,67.48065191
BTMG,AdBrettPhos,2-chloropyridine,4-phenylisoxazole,17.316822600000002
BTMG,AdBrettPhos,2-bromopyridine,4-phenylisoxazole,16.25514799
BTMG,AdBrettPhos,2-iodopyridine,4-phenylisoxazole,50.42857568
BTMG,AdBrettPhos,3-chloropyridine,4-phenylisoxazole,4.713893798
BTMG,AdBrettPhos,3-bromopyridine,4-phenylisoxazole,45.27091516
BTMG,AdBrettPhos,3-iodopyridine,4-phenylisoxazole,58.943816000000005
BTMG,AdBrettPhos,None,4-phenylisoxazole,0.0
MTBD,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,4-phenylisoxazole,20.59737033
MTBD,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,4-phenylisoxazole,33.22033214
MTBD,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,4-phenylisoxazole,48.38997285
MTBD,AdBrettPhos,1-chloro-4-methoxybenzene,4-phenylisoxazole,2.0185504880000003
MTBD,AdBrettPhos,1-bromo-4-methoxybenzene,4-phenylisoxazole,28.52881836
MTBD,AdBrettPhos,1-iodo-4-methoxybenzene,4-phenylisoxazole,49.32388819
MTBD,AdBrettPhos,1-chloro-4-ethylbenzene,4-phenylisoxazole,7.120028255
MTBD,AdBrettPhos,1-bromo-4-ethylbenzene,4-phenylisoxazole,49.40490981
MTBD,AdBrettPhos,1-ethyl-4-iodobenzene,4-phenylisoxazole,74.16554821
MTBD,AdBrettPhos,2-chloropyridine,4-phenylisoxazole,44.47903411
MTBD,AdBrettPhos,2-bromopyridine,4-phenylisoxazole,59.28097568
MTBD,AdBrettPhos,2-iodopyridine,4-phenylisoxazole,81.51017538
MTBD,AdBrettPhos,3-chloropyridine,4-phenylisoxazole,28.30443344
MTBD,AdBrettPhos,3-bromopyridine,4-phenylisoxazole,68.89095082
MTBD,AdBrettPhos,3-iodopyridine,4-phenylisoxazole,84.40270662
MTBD,AdBrettPhos,None,4-phenylisoxazole,0.0
P2Et,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,3-phenylisoxazole,5.298717423
P2Et,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,3-phenylisoxazole,41.59326244
P2Et,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,3-phenylisoxazole,44.78270058
P2Et,AdBrettPhos,1-chloro-4-methoxybenzene,3-phenylisoxazole,1.262424529
P2Et,AdBrettPhos,1-bromo-4-methoxybenzene,3-phenylisoxazole,53.17975334
P2Et,AdBrettPhos,1-iodo-4-methoxybenzene,3-phenylisoxazole,54.63240731
P2Et,AdBrettPhos,1-chloro-4-ethylbenzene,3-phenylisoxazole,4.246823607
P2Et,AdBrettPhos,1-bromo-4-ethylbenzene,3-phenylisoxazole,82.46360414
P2Et,AdBrettPhos,1-ethyl-4-iodobenzene,3-phenylisoxazole,79.07623711
P2Et,AdBrettPhos,2-chloropyridine,3-phenylisoxazole,74.61155282
P2Et,AdBrettPhos,2-bromopyridine,3-phenylisoxazole,83.37705512
P2Et,AdBrettPhos,2-iodopyridine,3-phenylisoxazole,91.37329051
P2Et,AdBrettPhos,3-chloropyridine,3-phenylisoxazole,9.147761663
P2Et,AdBrettPhos,3-bromopyridine,3-phenylisoxazole,1.707595349
P2Et,AdBrettPhos,3-iodopyridine,3-phenylisoxazole,2.733728741
P2Et,AdBrettPhos,None,3-phenylisoxazole,0.0
BTMG,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,3-phenylisoxazole,25.8434488
BTMG,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,3-phenylisoxazole,48.06786456
BTMG,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,3-phenylisoxazole,48.00212967
BTMG,AdBrettPhos,1-chloro-4-methoxybenzene,3-phenylisoxazole,0.85894734
BTMG,AdBrettPhos,1-bromo-4-methoxybenzene,3-phenylisoxazole,46.19696168
BTMG,AdBrettPhos,1-iodo-4-methoxybenzene,3-phenylisoxazole,51.39664392
BTMG,AdBrettPhos,1-chloro-4-ethylbenzene,3-phenylisoxazole,2.615785832
BTMG,AdBrettPhos,1-bromo-4-ethylbenzene,3-phenylisoxazole,73.85492194
BTMG,AdBrettPhos,1-ethyl-4-iodobenzene,3-phenylisoxazole,78.46972259
BTMG,AdBrettPhos,2-chloropyridine,3-phenylisoxazole,61.91869342
BTMG,AdBrettPhos,2-bromopyridine,3-phenylisoxazole,66.70576357
BTMG,AdBrettPhos,2-iodopyridine,3-phenylisoxazole,69.8410056
BTMG,AdBrettPhos,3-chloropyridine,3-phenylisoxazole,35.857904600000005
BTMG,AdBrettPhos,3-bromopyridine,3-phenylisoxazole,81.6084941
BTMG,AdBrettPhos,3-iodopyridine,3-phenylisoxazole,84.55661490000001
BTMG,AdBrettPhos,None,3-phenylisoxazole,0.0
MTBD,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,3-phenylisoxazole,28.68684159
MTBD,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,3-phenylisoxazole,53.85457225
MTBD,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,3-phenylisoxazole,55.16379105
MTBD,AdBrettPhos,1-chloro-4-methoxybenzene,3-phenylisoxazole,1.0681254059999998
MTBD,AdBrettPhos,1-bromo-4-methoxybenzene,3-phenylisoxazole,54.23706273
MTBD,AdBrettPhos,1-iodo-4-methoxybenzene,3-phenylisoxazole,50.10376029
MTBD,AdBrettPhos,1-chloro-4-ethylbenzene,3-phenylisoxazole,3.135484875
MTBD,AdBrettPhos,1-bromo-4-ethylbenzene,3-phenylisoxazole,80.39591728
MTBD,AdBrettPhos,1-ethyl-4-iodobenzene,3-phenylisoxazole,82.63071562
MTBD,AdBrettPhos,2-chloropyridine,3-phenylisoxazole,89.88953077
MTBD,AdBrettPhos,2-bromopyridine,3-phenylisoxazole,92.89765441
MTBD,AdBrettPhos,2-iodopyridine,3-phenylisoxazole,94.14846732
MTBD,AdBrettPhos,3-chloropyridine,3-phenylisoxazole,41.58551371
MTBD,AdBrettPhos,3-bromopyridine,3-phenylisoxazole,95.12897845
MTBD,AdBrettPhos,3-iodopyridine,3-phenylisoxazole,92.39124083
MTBD,AdBrettPhos,None,3-phenylisoxazole,0.0
P2Et,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,3-methylisoxazole,1.261091862
P2Et,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,3-methylisoxazole,12.61696696
P2Et,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,3-methylisoxazole,36.64285561
P2Et,AdBrettPhos,1-chloro-4-methoxybenzene,3-methylisoxazole,0.0
P2Et,AdBrettPhos,1-bromo-4-methoxybenzene,3-methylisoxazole,52.34346738
P2Et,AdBrettPhos,1-iodo-4-methoxybenzene,3-methylisoxazole,57.08877056
P2Et,AdBrettPhos,1-chloro-4-ethylbenzene,3-methylisoxazole,1.117675591
P2Et,AdBrettPhos,1-bromo-4-ethylbenzene,3-methylisoxazole,83.14947865
P2Et,AdBrettPhos,1-ethyl-4-iodobenzene,3-methylisoxazole,82.84063003
P2Et,AdBrettPhos,2-chloropyridine,3-methylisoxazole,80.49152522
P2Et,AdBrettPhos,2-bromopyridine,3-methylisoxazole,89.89767813
P2Et,AdBrettPhos,2-iodopyridine,3-methylisoxazole,94.29690562
P2Et,AdBrettPhos,3-chloropyridine,3-methylisoxazole,2.241763673
P2Et,AdBrettPhos,3-bromopyridine,3-methylisoxazole,1.826315609
P2Et,AdBrettPhos,3-iodopyridine,3-methylisoxazole,0.747631534
P2Et,AdBrettPhos,None,3-methylisoxazole,0.0
BTMG,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,3-methylisoxazole,9.328786223
BTMG,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,3-methylisoxazole,45.92980056
BTMG,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,3-methylisoxazole,52.24472601
BTMG,AdBrettPhos,1-chloro-4-methoxybenzene,3-methylisoxazole,0.338169234
BTMG,AdBrettPhos,1-bromo-4-methoxybenzene,3-methylisoxazole,43.34412585
BTMG,AdBrettPhos,1-iodo-4-methoxybenzene,3-methylisoxazole,53.38444046
BTMG,AdBrettPhos,1-chloro-4-ethylbenzene,3-methylisoxazole,0.841459123
BTMG,AdBrettPhos,1-bromo-4-ethylbenzene,3-methylisoxazole,72.1822742
BTMG,AdBrettPhos,1-ethyl-4-iodobenzene,3-methylisoxazole,83.93941968
BTMG,AdBrettPhos,2-chloropyridine,3-methylisoxazole,38.32865111
BTMG,AdBrettPhos,2-bromopyridine,3-methylisoxazole,59.55424843
BTMG,AdBrettPhos,2-iodopyridine,3-methylisoxazole,77.75555198
BTMG,AdBrettPhos,3-chloropyridine,3-methylisoxazole,11.79076705
BTMG,AdBrettPhos,3-bromopyridine,3-methylisoxazole,83.93526521
BTMG,AdBrettPhos,3-iodopyridine,3-methylisoxazole,90.73131654
BTMG,AdBrettPhos,None,3-methylisoxazole,0.0
MTBD,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,3-methylisoxazole,12.78013721
MTBD,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,3-methylisoxazole,49.15372199
MTBD,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,3-methylisoxazole,55.56585889
MTBD,AdBrettPhos,1-chloro-4-methoxybenzene,3-methylisoxazole,0.3553679289999999
MTBD,AdBrettPhos,1-bromo-4-methoxybenzene,3-methylisoxazole,50.10834683
MTBD,AdBrettPhos,1-iodo-4-methoxybenzene,3-methylisoxazole,53.33497035
MTBD,AdBrettPhos,1-chloro-4-ethylbenzene,3-methylisoxazole,0.968826586
MTBD,AdBrettPhos,1-bromo-4-ethylbenzene,3-methylisoxazole,80.68492948
MTBD,AdBrettPhos,1-ethyl-4-iodobenzene,3-methylisoxazole,83.05466982
MTBD,AdBrettPhos,2-chloropyridine,3-methylisoxazole,81.37846659
MTBD,AdBrettPhos,2-bromopyridine,3-methylisoxazole,89.47412112
MTBD,AdBrettPhos,2-iodopyridine,3-methylisoxazole,95.75260589
MTBD,AdBrettPhos,3-chloropyridine,3-methylisoxazole,9.967076399
MTBD,AdBrettPhos,3-bromopyridine,3-methylisoxazole,86.08980917
MTBD,AdBrettPhos,3-iodopyridine,3-methylisoxazole,94.54981251
MTBD,AdBrettPhos,None,3-methylisoxazole,0.0
P2Et,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,"5-Phenyl-1,2,4-oxadiazole",1.784972431
P2Et,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,"5-Phenyl-1,2,4-oxadiazole",7.440214513
P2Et,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,"5-Phenyl-1,2,4-oxadiazole",6.314819709
P2Et,AdBrettPhos,1-chloro-4-methoxybenzene,"5-Phenyl-1,2,4-oxadiazole",0.999277443
P2Et,AdBrettPhos,1-bromo-4-methoxybenzene,"5-Phenyl-1,2,4-oxadiazole",10.41519753
P2Et,AdBrettPhos,1-iodo-4-methoxybenzene,"5-Phenyl-1,2,4-oxadiazole",8.359123764
P2Et,AdBrettPhos,1-chloro-4-ethylbenzene,"5-Phenyl-1,2,4-oxadiazole",3.67828301
P2Et,AdBrettPhos,1-bromo-4-ethylbenzene,"5-Phenyl-1,2,4-oxadiazole",11.71308162
P2Et,AdBrettPhos,1-ethyl-4-iodobenzene,"5-Phenyl-1,2,4-oxadiazole",13.97997531
P2Et,AdBrettPhos,2-chloropyridine,"5-Phenyl-1,2,4-oxadiazole",14.35152074
